"ID Caso","ID Caso Relacionado","Año","Mes","Día","Código DANE de Municipio","Municipio","Departamento","Región","Modalidad","Presunto Responsable","Descripción Presunto Responsable","Abandono o Despojo Forzado de Tierras","Amenaza o Intimidación","Ataque Contra Misión Médica","Confinamiento o Restricción a la Movilidad","Desplazamiento Forzado","Extorsión","Lesionados Civiles","Pillaje","Tortura","Violencia Basada en Género","Otro Hecho Simultáneo","Total de Víctimas del Caso","Forma de Vinculación","Tipo de Vinculación","latitud-longitud"
"305.532",,"2.003","9","17","68745","SIMACOTA","SANTANDER","MAGDALENA MEDIO","DESCONOCIDA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.45910992 6.494231551)"
"305.533",,"0","0","0","68745","SIMACOTA","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.45910992 6.494231551)"
"305.534",,"0","0","0","68745","SIMACOTA","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.45910992 6.494231551)"
"305.535",,"0","0","0","68745","SIMACOTA","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.45910992 6.494231551)"
"305.536",,"0","0","0","68745","SIMACOTA","SANTANDER","MAGDALENA MEDIO","DESCONOCIDA","GRUPO PARAMILITAR","MUERTE A SECUESTRADORES (MAS)","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","UTILIZACIÓN","POINT (-73.704533 6.547961)"
"305.537",,"0","0","0","68720","SANTA HELENA DEL OPON","SANTANDER","MAGDALENA MEDIO","DESCONOCIDA","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.58206609 6.40890734)"
"305.538",,"0","0","0","68720","SANTA HELENA DEL OPON","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.58206609 6.40890734)"
"305.539",,"1.990","0","0","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","COACCIÓN","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-73.53900334 6.894292346)"
"305.540","CR017084","1.979","2","1","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","COACCIÓN","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","RECLUTAMIENTO","POINT (-73.53900334 6.894292346)"
"305.541",,"1.990","1","1","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","DESCONOCIDA","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.53900334 6.894292346)"
"305.542",,"2.004","1","30","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","DESCONOCIDA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.53900334 6.894292346)"
"305.543",,"2.005","9","25","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","DESCONOCIDA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.53900334 6.894292346)"
"305.544",,"2.003","10","16","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","COACCIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","1","0","0","1","0","0","0","0",,,"1","INDIVIDUAL","RECLUTAMIENTO","POINT (-73.53900334 6.894292346)"
"305.545",,"0","0","0","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-73.53900334 6.894292346)"
"305.546",,"0","0","0","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.53900334 6.894292346)"
"305.547",,"0","0","0","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.53900334 6.894292346)"
"305.548",,"0","0","0","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-73.53900334 6.894292346)"
"305.549",,"0","0","0","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","DESCONOCIDA","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","UTILIZACIÓN","POINT (-73.53900334 6.894292346)"
"305.550",,"0","0","0","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-73.53900334 6.894292346)"
"305.551",,"1.994","7","1","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","DESCONOCIDA","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.53900334 6.894292346)"
"305.552",,"0","0","0","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","DESCONOCIDA","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","UTILIZACIÓN","POINT (-73.53900334 6.894292346)"
"305.553",,"0","0","0","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","DESCONOCIDA","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.53900334 6.894292346)"
"305.554",,"0","0","0","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.53900334 6.894292346)"
"305.555",,"0","0","0","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.53900334 6.894292346)"
"305.556",,"0","0","0","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","DESCONOCIDA","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","UTILIZACIÓN","POINT (-73.53900334 6.894292346)"
"305.557",,"0","0","0","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.53900334 6.894292346)"
"305.558",,"0","0","0","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.53900334 6.894292346)"
"305.559",,"0","0","0","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-73.53900334 6.894292346)"
"305.560",,"0","0","0","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.53900334 6.894292346)"
"305.561","CR049191","1.998","7","14","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","DESCONOCIDA","GUERRILLA","DISIDENCIA ELN","0","1","0","0","1","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-73.411024 6.880383)"
"305.562",,"2.002","0","0","68679","SAN GIL","SANTANDER","PROVINCIA DE GUANENTA","DESCONOCIDA","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","RECLUTAMIENTO","POINT (-73.11887911 6.550778765)"
"305.563",,"2.003","11","12","68673","SAN BENITO","SANTANDER","PROVINCIA DE VELEZ","DESCONOCIDA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.55295302 6.076525355)"
"305.564",,"0","0","0","68673","SAN BENITO","SANTANDER","PROVINCIA DE VELEZ","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.55295302 6.076525355)"
"305.565",,"2.000","12","27","68669","SAN ANDRES","SANTANDER","PROVINCIA DE GARCIA ROVIRA","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-72.81613202 6.796483063)"
"305.566",,"2.001","9","11","68655","SABANA DE TORRES","SANTANDER","MAGDALENA MEDIO","DESCONOCIDA","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.57131807 7.4065422)"
"305.567",,"2.003","8","1","68655","SABANA DE TORRES","SANTANDER","MAGDALENA MEDIO","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.57131807 7.4065422)"
"305.568",,"2.004","6","1","68655","SABANA DE TORRES","SANTANDER","MAGDALENA MEDIO","DESCONOCIDA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.57131807 7.4065422)"
"305.569",,"2.004","9","16","68655","SABANA DE TORRES","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.57131807 7.4065422)"
"305.570",,"0","0","0","68655","SABANA DE TORRES","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.57131807 7.4065422)"
"305.571",,"0","0","0","68655","SABANA DE TORRES","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.57131807 7.4065422)"
"305.572",,"0","0","0","68655","SABANA DE TORRES","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.57131807 7.4065422)"
"305.573",,"0","0","0","68655","SABANA DE TORRES","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.57131807 7.4065422)"
"305.574",,"0","0","0","68655","SABANA DE TORRES","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.57131807 7.4065422)"
"305.575",,"0","0","0","68655","SABANA DE TORRES","SANTANDER","MAGDALENA MEDIO","DESCONOCIDA","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","UTILIZACIÓN","POINT (-73.57131807 7.4065422)"
"305.576",,"0","0","0","68655","SABANA DE TORRES","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.57131807 7.4065422)"
"305.577",,"0","0","0","68655","SABANA DE TORRES","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.57131807 7.4065422)"
"305.578",,"0","0","0","68655","SABANA DE TORRES","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.57131807 7.4065422)"
"305.579",,"0","0","0","68655","SABANA DE TORRES","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.57131807 7.4065422)"
"305.580",,"0","0","0","68655","SABANA DE TORRES","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.57131807 7.4065422)"
"305.581",,"0","0","0","68655","SABANA DE TORRES","SANTANDER","MAGDALENA MEDIO","DESCONOCIDA","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","UTILIZACIÓN","POINT (-73.57131807 7.4065422)"
"305.582",,"2.003","1","8","68615","RIONEGRO","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.37246417 7.474226085)"
"305.583",,"2.003","3","4","68615","RIONEGRO","SANTANDER","MAGDALENA MEDIO","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.37246417 7.474226085)"
"305.584",,"2.003","6","3","68615","RIONEGRO","SANTANDER","MAGDALENA MEDIO","DESCONOCIDA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-73.37246417 7.474226085)"
"305.585",,"2.003","11","12","68615","RIONEGRO","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","GUERRILLA","DISIDENCIA EPL","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.37246417 7.474226085)"
"305.586",,"1.993","6","18","68615","RIONEGRO","SANTANDER","MAGDALENA MEDIO","COACCIÓN","GUERRILLA","ELN","1","1","0","0","1","0","0","0","1",,,"1","INDIVIDUAL","RECLUTAMIENTO","POINT (-73.37246417 7.474226085)"
"305.587",,"0","0","0","68615","RIONEGRO","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.37246417 7.474226085)"
"305.588",,"0","0","0","68615","RIONEGRO","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.37246417 7.474226085)"
"305.589",,"0","0","0","68615","RIONEGRO","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.37246417 7.474226085)"
"305.590",,"0","0","0","68615","RIONEGRO","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.37246417 7.474226085)"
"305.591",,"0","0","0","68615","RIONEGRO","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.37246417 7.474226085)"
"305.592",,"0","0","0","68615","RIONEGRO","SANTANDER","MAGDALENA MEDIO","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-73.37246417 7.474226085)"
"305.593",,"0","0","0","68615","RIONEGRO","SANTANDER","MAGDALENA MEDIO","DESCONOCIDA","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.37246417 7.474226085)"
"305.594",,"0","0","0","68615","RIONEGRO","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.37246417 7.474226085)"
"305.595",,"0","0","0","68615","RIONEGRO","SANTANDER","MAGDALENA MEDIO","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-73.37246417 7.474226085)"
"305.596",,"0","0","0","68615","RIONEGRO","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.37246417 7.474226085)"
"305.597",,"0","0","0","68615","RIONEGRO","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.37246417 7.474226085)"
"305.598",,"0","0","0","68615","RIONEGRO","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.37246417 7.474226085)"
"305.599",,"0","0","0","68615","RIONEGRO","SANTANDER","MAGDALENA MEDIO","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-73.37246417 7.474226085)"
"305.600",,"0","0","0","68615","RIONEGRO","SANTANDER","MAGDALENA MEDIO","DESCONOCIDA","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.37246417 7.474226085)"
"305.601",,"0","0","0","68615","RIONEGRO","SANTANDER","MAGDALENA MEDIO","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-73.37246417 7.474226085)"
"305.602",,"2.001","3","8","68615","RIONEGRO","SANTANDER","MAGDALENA MEDIO","COACCIÓN","GRUPO ARMADO NO IDENTIFICADO","PRESENCIA GAO SIN ATRIBUCIÓN","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.57613564 7.607273437)"
"305.603",,"1.970","0","0","68615","RIONEGRO","SANTANDER","MAGDALENA MEDIO","COACCIÓN","GUERRILLA","ELN","0","0","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","RECLUTAMIENTO","POINT (-73.37246417 7.474226085)"
"305.604",,"2.004","7","14","68575","PUERTO WILCHES","SANTANDER","MAGDALENA MEDIO","DESCONOCIDA","GUERRILLA","ELN","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.8354696 7.398198257)"
"305.605",,"0","0","0","68575","PUERTO WILCHES","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.8354696 7.398198257)"
"305.606",,"0","0","0","68575","PUERTO WILCHES","SANTANDER","MAGDALENA MEDIO","DESCONOCIDA","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.8354696 7.398198257)"
"305.607",,"0","0","0","68575","PUERTO WILCHES","SANTANDER","MAGDALENA MEDIO","DESCONOCIDA","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.8354696 7.398198257)"
"305.608",,"0","0","0","68575","PUERTO WILCHES","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.8354696 7.398198257)"
"305.609",,"0","0","0","68573","PUERTO PARRA","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.95761256 6.685278856)"
"305.610",,"0","0","0","68572","PUENTE NACIONAL","SANTANDER","PROVINCIA DE VELEZ","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-73.67841815 5.831129906)"
"305.611",,"0","0","0","68547","PIEDECUESTA","SANTANDER","PROVINCIA DE SOTO","DESCONOCIDA","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.01481196 6.97082104)"
"305.612","CR021377","0","0","0","68547","PIEDECUESTA","SANTANDER","PROVINCIA DE SOTO","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","UTILIZACIÓN","POINT (-73.01481196 6.97082104)"
"305.613",,"2.005","9","2","68547","PIEDECUESTA","SANTANDER","PROVINCIA DE SOTO","DESCONOCIDA","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.01481196 6.97082104)"
"305.614",,"2.006","10","3","68547","PIEDECUESTA","SANTANDER","PROVINCIA DE SOTO","DESCONOCIDA","GUERRILLA","ELN","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.01481196 6.97082104)"
"305.615",,"0","0","0","68547","PIEDECUESTA","SANTANDER","PROVINCIA DE SOTO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.01481196 6.97082104)"
"305.616",,"0","0","0","68547","PIEDECUESTA","SANTANDER","PROVINCIA DE SOTO","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-73.01481196 6.97082104)"
"305.617",,"0","0","0","68547","PIEDECUESTA","SANTANDER","PROVINCIA DE SOTO","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.01481196 6.97082104)"
"305.618",,"1.997","1","1","68533","PARAMO","SANTANDER","PROVINCIA DE GUANENTA","DESCONOCIDA","GUERRILLA","ELN","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.17148232 6.416631131)"
"305.619",,"0","0","0","68524","PALMAS DEL SOCORRO","SANTANDER","PROVINCIA COMUNERA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.28273174 6.391750107)"
"305.620",,"0","0","0","68502","ONZAGA","SANTANDER","PROVINCIA DE GUANENTA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-72.81205838 6.335194548)"
"305.621",,"2.004","7","30","68464","MOGOTES","SANTANDER","PROVINCIA DE GUANENTA","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-72.95834772 6.492532315)"
"305.622",,"2.007","5","22","68464","MOGOTES","SANTANDER","PROVINCIA DE GUANENTA","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-72.95834772 6.492532315)"
"305.624",,"2.002","9","30","68444","MATANZA","SANTANDER","PROVINCIA DE SOTO","DESCONOCIDA","GUERRILLA","ELN","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.05438997 7.348778319)"
"305.625",,"2.000","6","22","68444","MATANZA","SANTANDER","PROVINCIA DE SOTO","COACCIÓN","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-73.05438997 7.348778319)"
"305.626",,"2.004","7","7","68432","MALAGA","SANTANDER","PROVINCIA DE GARCIA ROVIRA","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-72.73841091 6.720222349)"
